         * /home/20ec3038/esim-workspace/conversionff/conversionff.cir
         Transient Analysis  Wed Oct  5 11:15:09  2022
--------------------------------------------------------------------------------
Index   time            a2#branch_1_0   a4#branch_1_0   v1#branch       
--------------------------------------------------------------------------------
175	1.502018e-07	-5.51708e-05	-5.68148e-05	7.357211e-05	
176	1.502055e-07	-4.77461e-05	-5.10619e-05	6.478050e-05	
177	1.502128e-07	-3.59446e-05	-4.15627e-05	5.775236e-05	
178	1.502275e-07	-2.11076e-05	-2.81601e-05	3.997102e-05	
179	1.502569e-07	-5.33662e-06	-1.14340e-05	2.444663e-05	
180	1.502861e-07	-3.85284e-06	-6.61636e-06	1.363105e-05	
181	1.503000e-07	-4.47573e-07	-4.38645e-06	1.303029e-05	
182	1.503043e-07	-1.61165e-06	-4.44114e-06	1.141069e-05	
183	1.503130e-07	-1.37857e-06	-3.80056e-06	1.017801e-05	
184	1.503303e-07	-1.00370e-06	-2.78221e-06	8.258344e-06	
185	1.503650e-07	-6.76217e-07	-1.48784e-06	5.636865e-06	
186	1.504342e-07	-3.96072e-07	-3.59914e-07	3.141936e-06	
187	1.505728e-07	-2.54073e-07	9.398025e-08	1.548332e-06	
188	1.507674e-07	-1.33696e-07	-5.50583e-08	1.080982e-06	
189	1.510874e-07	-6.53220e-08	7.871784e-08	2.781375e-07	
190	1.517275e-07	3.632839e-09	-7.25574e-08	1.433402e-07	
191	1.526520e-07	-7.61449e-09	7.338319e-08	-1.15037e-07	
192	1.540733e-07	7.816019e-09	-7.37026e-08	1.128935e-07	
193	1.565657e-07	-7.82701e-09	7.376035e-08	-1.12540e-07	
194	1.615504e-07	7.817286e-09	-7.38583e-08	1.123758e-07	
195	1.672000e-07	-7.80530e-09	7.388798e-08	-1.12364e-07	
196	1.672100e-07	-2.05974e-05	-1.91627e-05	-7.37696e-05	
197	1.672300e-07	-2.08207e-05	-2.31298e-05	-9.63480e-05	
198	1.672483e-07	-3.47266e-05	-3.61768e-05	-2.06404e-04	
